u_1,rel_err_u_normal,rel_err_alpha_normal,rel_err_h_normal,rel_err_u_alpha,rel_err_alpha_alpha,rel_err_h_alpha
-0.546,0.0036150528234540485,0.024142996947027744,5.289620006868975e-05,0.01666821056027135,0.10849404874502323,1.2811004645978365e-05
-0.544,0.0036357922545303934,0.024109591586103884,9.560551719088868e-05,0.016905168206069035,0.10923410060125713,0.00017916990076734246
-0.542,0.0036548936016649954,0.024065946364101413,0.00013755941601092326,0.017140323135556742,0.10995243747173201,0.0003729517529106924
-0.54,0.003672166597390373,0.02401104641171514,0.00018024761809732785,0.01737358328574805,0.11064900306347329,0.0005680366595138108
-0.538,0.0036877517721514374,0.023946037105439646,0.00022295846754242382,0.017604917238301664,0.11132411381791978,0.0007647631025137239
-0.536,0.00370140708247854,0.023869582577615126,0.00026487111226872596,0.01783398643907639,0.11197621223697589,0.000963153722684161
-0.534,0.0037134863999519867,0.02378417239544948,0.0003075788254356875,0.01806099691125299,0.112607068321653,0.0011630191782293204
-0.532,0.0037236598959829977,0.023687544219934593,0.000350269775524856,0.018285810376326667,0.11321597525242497,0.0013641796474195638
-0.53,0.0037321424107704094,0.023582006531022034,0.00039177466909036694,0.01850832952786777,0.1138035812873436,0.0015666265785203354
-0.528,0.003738833569222727,0.023466752166970625,0.00043390906214125775,0.018728299241233114,0.11436849747186363,0.0017705992386374653
-0.526,0.003743729882476221,0.02334195642532976,0.00047573639040155753,0.018945986567643246,0.11491279450872231,0.0019757951193762014
-0.524,0.0037468118653522387,0.023207691134661815,0.000517054557960475,0.01916108229224858,0.11543513113521996,0.002182331478838972
-0.522,0.0037481213221459762,0.023064400326810588,0.0005587160387972784,0.019373478008859704,0.1159353630061554,0.002390324389662397
-0.52,0.00374776326401334,0.022912899910753265,0.0005998823495834513,0.019583314177084043,0.1164147782159037,0.002599254165567556
-0.518,0.0037454738955183683,0.022751759265347508,0.0006406634200082338,0.019790387830678536,0.1168726704960707,0.002809656406895371
-0.516,0.0037415019191023306,0.02258265608514111,0.0006816977569075787,0.01999470380028767,0.11730952907921367,0.00302079571957047
-0.514,0.0037356660989923225,0.022404663888107336,0.0007221401697381303,0.020196040990943433,0.11772455742262694,0.0032332051203106545
-0.512,0.003728065085341597,0.022218535869077974,0.0007630512635763462,0.020394536179182098,0.11811898054302666,0.0034467812535259007
-0.51,0.0037187221564933663,0.022024562533290187,0.0008034759690575873,0.02058997305461477,0.118492028413586,0.0036614190037453508
-0.508,0.003707582734316045,0.021822571390688494,0.0008423484514582281,0.02078224123491625,0.11884353451365941,0.0038767989435578446
-0.506,0.0036948190279328355,0.021613711815793094,0.0008823209464772567,0.020971554875598698,0.11917511633087582,0.004093237439339694
-0.504,0.003680136538190098,0.021396408435422672,0.0009211560704899261,0.021157596635865913,0.11948545102066883,0.004310837615685208
-0.502,0.0036638581044313137,0.021172668434110878,0.0009600171529308229,0.021340372428945313,0.11977499927397293,0.004529062356843559
-0.5,0.003645816804281778,0.02094165468722065,0.0009984706109164548,0.021519805011044186,0.12004376110874501,0.004748224497745478
-0.498,0.0036259911845926696,0.020703374858462933,0.0010366137445838191,0.0216958636587346,0.12029198417586653,0.0049682097460151025
-0.496,0.0036045307195380037,0.020458800224659787,0.0010744361176227078,0.021868587710124923,0.1205202815221573,0.005188902167109053
-0.494,0.0035813363991301916,0.02020748510053637,0.0011114985098801306,0.02203773149099612,0.12072774227179484,0.005410397960804781
-0.492,0.0035564801697661646,0.01994994694787637,0.0011490705193839075,0.022203294540995823,0.1209147651077365,0.005632578469986418
-0.49,0.0035299308397304316,0.019686118904330183,0.0011853201603998387,0.022365370830157546,0.12108223139999894,0.005855323444176978
-0.488,0.0035017237174697386,0.019416301731548853,0.0012219438679465793,0.022523697169607945,0.12122914391072753,0.006078832453292069
-0.486,0.00347198417922493,0.019141282653987148,0.0012572113150119144,0.022678373699223577,0.12135640437525261,0.006302875650655376
-0.484,0.003440449808649732,0.018859716516621,0.0012920681307496597,0.0228294149198672,0.12146445213121446,0.006527435906006966
-0.482,0.0034074254157047523,0.018573362840154126,0.0013277839570470158,0.022976585389637854,0.12155243771882526,0.006752494891824005
-0.48,0.0033727392437667594,0.01828137221038202,0.0013617623826796602,0.023119880459986766,0.1216207016195383,0.006978140568821149
-0.478,0.0033365731057448528,0.017984809272048957,0.0013953772785519597,0.023259252460434005,0.12166935749608418,0.007204029849324734
-0.476,0.0032988248528111274,0.017683200553171536,0.001428606447179665,0.02339463291339699,0.1216984100621377,0.007430678579729226
-0.474,0.003259459546117878,0.017376438812190437,0.0014608879633299053,0.02352621528564099,0.12170917125029894,0.007657310487603985
-0.472,0.0032186917936265305,0.01706573525716265,0.0014938132015897148,0.023653654793230772,0.12170024702085787,0.007884439481488611
-0.47,0.0031763572803400887,0.01675028615831273,0.001525201373755767,0.023776960789373032,0.12167202234920155,0.008112148467556585
-0.468,0.003132677835365159,0.016431320190389405,0.001556642913108455,0.023896314355197346,0.12162571671862313,0.008339655816397997
-0.466,0.0030873776492654275,0.01610745538474301,0.0015874630396666117,0.024011469694228262,0.12156043337468292,0.00856758117143562
-0.464,0.003040753125893816,0.015780294338421413,0.0016174164593158308,0.02412242170452555,0.1214764638548173,0.008795679993618731
-0.462,0.0029926455225838693,0.015449066710702742,0.0016472301310881178,0.02422924168123154,0.12137446162653023,0.009023922450323968
-0.46,0.0029431973261709408,0.015114557854082564,0.0016762243716465465,0.02433173625512507,0.12125378966287108,0.009252385949005947
-0.458,0.002892415381324603,0.014776846597580063,0.0017048003151787098,0.024429982187217723,0.12111511672723214,0.00948082202776456
-0.456,0.0028402613991735564,0.014435781285164737,0.0017323832097583174,0.024523962061247618,0.12095864692835431,0.009709305926800145
-0.454,0.0027867926216882423,0.014091694031658893,0.0017595896640928246,0.024613412620265153,0.120783411471245,0.009937803639277534
-0.452,0.0027320216492539655,0.013744686186800371,0.0017859509700754856,0.024698618262075735,0.1205910451086286,0.010166497399075523
-0.45,0.002676058525594041,0.01339534263890556,0.0018121919303415162,0.024779495444841364,0.1203814193219605,0.010394916830000652
-0.448,0.0026187051764121286,0.013042707348886403,0.0018382771076489936,0.024855835836839604,0.12015382235525685,0.010623241999819377
-0.446,0.0025602434971959518,0.012688212815772447,0.0018629725030700748,0.02492773429682165,0.11990896542425827,0.010851434901645267
-0.444,0.0025006232765617756,0.01233163126630686,0.0018872186453019666,0.02499513763703787,0.11964685823474704,0.011079565502473401
-0.442,0.002439794840753379,0.01197274158245221,0.0019109767281939962,0.025058122523270967,0.11936810709691491,0.011307485062918576
-0.44,0.0023778558590919255,0.011612043745753036,0.0019336614291800642,0.025116487083750586,0.11907202641411528,0.011535152675170014
-0.438,0.002314735288890607,0.011249210533393842,0.0019561044157559273,0.02517031262771443,0.11875923509828441,0.01176285407135223
-0.436,0.0022505844743702097,0.010884992918140608,0.001977827706354792,0.02521971070567049,0.11843047625676713,0.011989782261609492
-0.434,0.002185410165301516,0.010519433514792878,0.001998897893772547,0.02526438054950001,0.11808461051259453,0.01221665804847242
-0.432,0.002119220613341246,0.010152581026206102,0.002019490419827037,0.025304437550341324,0.11772239287400228,0.012443109210935223
-0.43,0.0020519754835424246,0.009784251896459444,0.0020393424135706274,0.025340001848585345,0.1173445841963834,0.012669199718056494
-0.428,0.0019838363258433698,0.009415221336559865,0.0020585182561989462,0.025370828473964244,0.11695029848602549,0.012894773766344856
-0.426,0.0019146656453304539,0.00904484095650567,0.002076533405812386,0.025397042131147934,0.11654030787553805,0.01312000336106544
-0.424,0.001844629408441862,0.00867389741524768,0.0020946572088462794,0.025418612355701604,0.11611468175431917,0.013344621250167332
-0.422,0.0017736682974032855,0.008302110859747518,0.0021118555001541353,0.02543548385953068,0.11567337683335462,0.013568797994889269
-0.42,0.0017020305941219806,0.007930636411822845,0.0021280796009048217,0.02544771034617184,0.11521682732521991,0.013792484100900296
-0.418,0.001629301101081753,0.007557537176606919,0.0021440498979955324,0.02545521388169158,0.11474488236183109,0.014015519226157909
-0.416,0.0015559889567797933,0.007185170238687533,0.002159167345501855,0.02545805308508439,0.11425798647702502,0.014237961993844188
-0.414,0.001481834599969784,0.006812323864589228,0.0021736015063974863,0.025456235445619903,0.11375635311898609,0.014459650211205516
-0.412,0.001406940059983607,0.006439459264595777,0.0021876319627599935,0.02544971618902529,0.11323996451965943,0.014680861421525774
-0.41,0.0013312793136499466,0.0060664469253816754,0.0022007663171841824,0.025438424597933947,0.1127086896411945,0.014901211477707402
-0.408,0.0012550110738296866,0.005693996261817639,0.0022129516280312653,0.025422483860296476,0.1121632287737967,0.01512086636416957
-0.406,0.0011780601150671924,0.005321749157476732,0.002224465511397037,0.0254017447230782,0.11160310603832675,0.015339660510878945
-0.404,0.001100563147947214,0.00495030543624143,0.002235917301585721,0.025376335369603056,0.11102903103594404,0.01555775882249527
-0.402,0.0010224471083045822,0.00457931630688397,0.002246368891374503,0.025346248723698485,0.11044112746339847,0.01577510480665395
-0.4,0.0009437456689665436,0.004208914142235493,0.0022558750858406276,0.025311423666635118,0.10983928722508284,0.015991419813342365
-0.398,0.0008645208951759003,0.003839354961873562,0.002265044016651262,0.025271940624250214,0.10922399713477778,0.016206756072685343
-0.396,0.000784836827670284,0.0034708991972035963,0.002273598192432615,0.025227714028271543,0.10859503961338292,0.016421497850540607
-0.394,0.0007045969932777436,0.0031030965429577635,0.002281147838198659,0.02517880050045799,0.1079527918840875,0.01663492074596617
-0.392,0.0006238945784049683,0.002736335143347858,0.0022880784185414,0.025125145775695884,0.10729716281092884,0.016847629613532082
-0.39,0.0005429889889654808,0.0023717224583055113,0.0022942205500214212,0.025066867797937487,0.1066287741658866,0.017059230808471413
-0.388,0.0004616512749407011,0.002008224755275924,0.002300070623568368,0.025003916348761004,0.10594754291896219,0.01726977357692051
-0.386,0.00037978722515055844,0.0016454081517514349,0.002305124884691561,0.02493624227428255,0.10525338992826938,0.017479417933988523
-0.384,0.000297688781935066,0.0012845114090765852,0.0023092115090253104,0.024863970517709347,0.10454694890090142,0.017687878610300963
-0.382,0.00021532048259136283,0.0009253469079295908,0.002312714451020854,0.024787055940710966,0.10382814841696876,0.01789520308757991
-0.38,0.00013264707853028544,0.0005677308137587851,0.00231579526689324,0.024705483511706594,0.10309703894192779,0.018101326987460434
-0.378,4.98571747022896e-05,0.00021243667518479827,0.0023176118080357744,0.02461926882447408,0.10235379280918211,0.018306408229353862
-0.376,3.3193692178407506e-05,0.0001411887443168482,0.002319216053914108,0.024528429358466525,0.10159858598870233,0.018510158281428487
-0.374,0.000116482471171678,0.0004930798027502094,0.002320099042106239,0.024433043175169013,0.10083183446709314,0.018712845594480863
-0.372,0.00019992847095665168,0.0008429289186197369,0.0023207554973358807,0.024333161564566812,0.10005383960724136,0.01891418015426036
-0.37,0.0002833639094778325,0.0011900672910129906,0.0023204510901784973,0.024228572098445703,0.09926384221679194,0.01911420607183305
-0.368,0.00036690269069258343,0.0015350148570178156,0.002319008426249428,0.024119505793504706,0.09846285982613286,0.019312743311345214
-0.366,0.00045057398319131695,0.0018779305556459135,0.002317480561608684,0.024005960296132767,0.09765096760134537,0.01951028254798595
-0.364,0.0005342345130120275,0.0022182546375832924,0.002315242481117043,0.023887874988108647,0.09682800747745536,0.019706419071238174
-0.362,0.0006179110801916516,0.0025561394322805137,0.0023122275081557367,0.02376533965052219,0.09599441588469561,0.01990097081436867
-0.36,0.000701601342249679,0.002891614842757942,0.0023084804625922474,0.023638296437751397,0.09515004116228315,0.020094427733254986
-0.358,0.0007851572168381907,0.00322411141493837,0.0023041580251340265,0.023506838878304626,0.09429532613997443,0.02028627044931959
-0.356,0.0008687190932666786,0.003554248972682168,0.00229952909498876,0.023370942121729472,0.09343024366338716,0.020476651616636893
-0.354,0.0009521365398744621,0.003881451883272528,0.002294076138009138,0.02323073404002423,0.0925553611106869,0.020665499056904343
-0.352,0.0010353150511873185,0.0042053799558605665,0.0022877296248189232,0.023086132410126057,0.09167042079554219,0.020852852393601105
-0.35,0.0011183053984068262,0.0045262862804589426,0.00228053190518009,0.022937085791685394,0.09077528618681141,0.021038750894738383
-0.348,0.001201247145244459,0.004844778842733027,0.002273313081546506,0.02278381900671778,0.08987088860887851,0.021223233473437554
-0.346,0.0012840145142178781,0.005160389501686481,0.002265102356896039,0.02262619229382666,0.08895674236391056,0.021406000723824245
-0.344,0.0013663009838970576,0.005471931689421112,0.0022575187715401963,0.022464435139613537,0.08803378466258334,0.021586977511053807
-0.342,0.0014485115470074675,0.005781078329235125,0.0022475602965018777,0.022298379253768,0.08710141699098302,0.021766652057836778
-0.34,0.001530307634694296,0.006086518088859078,0.0022377474399849985,0.022128103464225043,0.0861599903542355,0.021944497580412444
-0.338,0.0016118563553081018,0.006388964445812808,0.002227331388108122,0.021953688705813375,0.085209858539069,0.022120776112859376
-0.336,0.0016930552807887533,0.006688054856361963,0.0022159000660266505,0.02177506209562833,0.08425078606680583,0.022295410903584403
-0.334,0.0017738303796662124,0.006983543437154491,0.0022047360187928697,0.021592401184848696,0.08328348724442765,0.022468211536096534
-0.332,0.0018542275763099184,0.007275658855308189,0.002192409157878081,0.021405698504293497,0.08230796863990682,0.02263943927216285
-0.33,0.001934171168968079,0.007564150175138743,0.0021796364332309095,0.0212148531913157,0.0813238840119718,0.022808902781830225
-0.328,0.0020137062178125715,0.007849241114367064,0.0021661166463761445,0.02102006392929077,0.08033201468677457,0.02297663642274642
-0.326,0.0020927553583183025,0.008130675843325023,0.002152114165491097,0.020821263817963478,0.07933213781950098,0.02314244756323903
-0.324,0.002171393534961064,0.00840879257832635,0.002137780172610193,0.020618592380006896,0.07832480291044502,0.023306482947466345
-0.322,0.0022494494902250105,0.008682972885258081,0.0021226984368781588,0.02041193721095279,0.07730961417960062,0.023468775807792934
-0.32,0.002326811259703057,0.008952834566967676,0.0021070190473715493,0.020201520522541233,0.07628742216819415,0.023629018465488295
-0.318,0.002403706534891783,0.00921930538779446,0.0020913464605692633,0.019987120153512006,0.07525742098071651,0.02378758377169284
-0.316,0.0024800852722765125,0.009482237265901352,0.0020748084414770156,0.019768913305172015,0.07422028808857496,0.02394427672961861
-0.314,0.002555771476226651,0.009741002710151991,0.0020575539603930578,0.019547128241472384,0.07317688122830958,0.024099015256993518
-0.312,0.0026308685820411884,0.009996045748807319,0.002040073352787247,0.0193215451782555,0.07212640111556945,0.02425171672892086
-0.31,0.002705355246997209,0.01024733109625991,0.0020213774589381947,0.019092201451216914,0.07106899869738365,0.024402981155222662
-0.308,0.00277903613644335,0.010494165184153473,0.002003094849347225,0.01885934630917519,0.07000559774592835,0.024551928492084645
-0.306,0.0028519819658418127,0.010736866466180084,0.0019837796119467526,0.018622842508453794,0.06893570159723267,0.024698702287754604
-0.304,0.002924295709448534,0.010975870703321983,0.0019639211611256297,0.018382715070423432,0.06785940836912546,0.024843788241173864
-0.302,0.0029959222140141448,0.011211015126621014,0.0019438955243890627,0.018139153372167795,0.06677741122703643,0.02498664572557369
-0.3,0.003066821294930237,0.011442194650933414,0.0019230515653123972,0.017892038444523018,0.0656892788154711,0.025127646036059926
-0.298,0.0031367440031788343,0.011668526696833837,0.0019026785066129858,0.017641497053260326,0.06459547122761547,0.02526670397672898
-0.296,0.003205919525311917,0.011890916506349842,0.001880410218788279,0.017387592169416557,0.0634962134076896,0.025403619528400343
-0.294,0.0032743219858059514,0.01210931294386936,0.0018585641918422056,0.017130371618003765,0.06239167297245803,0.02553853502233108
-0.292,0.0033418119538656966,0.012323245406131852,0.0018363729691957126,0.01686975213405667,0.06128154485137292,0.025671249484319078
-0.29,0.0034085070602017558,0.012533196033701493,0.0018135250534595524,0.016605998373616798,0.06016677172995253,0.02580201916190504
-0.288,0.0034742663373959273,0.012738690617999085,0.0017900515987313225,0.016338962907205486,0.0590468149740576,0.025930527775569222
-0.286,0.0035392724616580607,0.012940446423686027,0.0017663273310145288,0.016068697377674208,0.05792184969228372,0.02605703113190604
-0.284,0.003603269242837095,0.013137568107629097,0.0017421540638540907,0.01579535472419624,0.05679240894346557,0.026181441253733735
-0.282,0.003666390157310095,0.013330590527259215,0.0017182507332049604,0.015518855735349366,0.05565819672271942,0.02630355494038892
-0.28,0.0037284252911523527,0.013518793923282644,0.001692467589657501,0.015239489999788188,0.054520224645876095,0.026423627448743013
-0.278,0.0037896723180205643,0.013703306491320977,0.0016671293820960979,0.014957012543548498,0.05337760656665959,0.02654145485678193
-0.276,0.00384977191379252,0.013882868206445935,0.0016416925327365876,0.014671631567147849,0.05223106081504637,0.02665706235697396
-0.274,0.003909038965391013,0.014058663727884467,0.0016153820700741423,0.014383270724894011,0.051080298149518207,0.026770474908120175
-0.272,0.003967244094158359,0.014229907171532425,0.001588686449898112,0.01409210737100795,0.04992592165549944,0.026881717234031478
-0.27,0.0040243881070713165,0.014396646423276288,0.0015626702535854811,0.013798151408435974,0.04876794231072714,0.026990698743745028
-0.268,0.004080471616530987,0.01455892784885175,0.0015351758001578952,0.013501430357174311,0.047606432065357564,0.02709755867617385
-0.266,0.004135561920526036,0.014717034986746069,0.0015080728877177032,0.013202091735715947,0.046441880288927324,0.027202205868064606
-0.264,0.004189575946711743,0.014870712887887794,0.0014801227052205102,0.012899977593929907,0.04527370865382881,0.02730443344187972
-0.262,0.004242429563831359,0.0150197051424509,0.0014519287561417403,0.0125952712496602,0.044102528459727584,0.027404495113591158
-0.26,0.004294290328422756,0.01516464894411431,0.001423518564571598,0.012288123797876535,0.042928833879457194,0.027502183340288932
-0.258,0.004345040159605295,0.01530516570643877,0.0013948039745017987,0.011978361682696845,0.0417519915775646,0.02759775162818304
-0.256,0.0043946781317594245,0.0154412931344861,0.0013655808767019694,0.011666120215155066,0.04057243924133253,0.027690760807351642
-0.254,0.0044431352293533,0.015572828890486546,0.0013361066353535696,0.011351501793526769,0.039390497256719934,0.027781694929209295
-0.252,0.004490494742054964,0.015700106320283742,0.0013060608391072,0.011034506387593497,0.03820613084944997,0.027870345147206977
-0.25,0.004536635900315723,0.015822741402658456,0.0012768569283462287,0.010715272960139032,0.037019782220559926,0.027956501964331585
-0.248,0.004581778606787908,0.01594154222282746,0.0012465552899712325,0.010393681682459065,0.035831003225176905,0.028040533764200383
-0.246,0.004625544762701437,0.016055227108422186,0.0012157590649928066,0.010069942584072875,0.03464047668276013,0.028122114825824118
-0.244,0.004668205425727812,0.016164780611580522,0.0011849564327916316,0.009744058672970705,0.03344817335456222,0.028201497638994922
-0.242,0.004709620734195758,0.01626975393996469,0.0011540568675758288,0.009415998444036662,0.03225394633232375,0.02827812386633492
-0.24,0.004749873783201568,0.016370472798307407,0.0011227375563156701,0.009085957929265897,0.031058423166096437,0.02835270900493258
-0.238,0.004788944479741719,0.016466903659000977,0.0010912546727109137,0.008753889678166607,0.029861400092940076,0.028424809922346344
-0.236,0.004826795054044146,0.016558952134478905,0.0010599805999383148,0.008419886705542822,0.028663150435734308,0.02849467858395547
-0.234,0.004863404632275877,0.01664658233932608,0.0010281273698095768,0.008083990302019162,0.027463770341816587,0.028561986806806588
-0.232,0.004898752017094214,0.016729757235894968,0.0009957182187094148,0.00774627765644566,0.026263476192829028,0.028627102352030177
-0.23,0.00493288554001137,0.016808677336633163,0.0009635893894715039,0.007406703247392759,0.025062069077611816,0.02868969634509102
-0.228,0.004965731332726463,0.016883124340396346,0.0009311836052921689,0.0070654338303924044,0.02386006531859051,0.02875002024984025
-0.226,0.004997390142057976,0.016953475557042293,0.0008985237301953265,0.006722407288422228,0.02265720883626549,0.028807628083049274
-0.224,0.005027822857201775,0.017019629845232528,0.0008650507746121337,0.006377827686678934,0.021454137422165426,0.028863236145947543
-0.222,0.005056884203644898,0.01708112697384663,0.0008328811853953722,0.006031669614507087,0.02025071633779003,0.028916048859289268
-0.22,0.005084604077368568,0.017138102373772782,0.0007999434281243467,0.005683996849733799,0.01904710954737605,0.0289666661823599
-0.218,0.005111189446940424,0.017191287141802254,0.0007670740568860409,0.005334695386770779,0.01784288676774651,0.029014873558482618
-0.216,0.0051364411651344125,0.01724003894068631,0.000733129895575356,0.004984169258480507,0.016639345358435555,0.02906057238523111
-0.214,0.005160300419967389,0.017284191797139612,0.0007001130140334382,0.004632198622767109,0.01543569999048204,0.029104013398661335
-0.212,0.005183170684945619,0.017325130159429845,0.0006665299912105548,0.004278903280564874,0.014232297587563923,0.02914474783866056
-0.21,0.0052045310215761845,0.01736113468997651,0.0006331013421561864,0.003924332199480344,0.013029247964096786,0.02918325932884888
-0.208,0.005224571133142715,0.017392871877238106,0.0005997315176626381,0.0035686249294634227,0.011826959767355531,0.029219331807048124
-0.206,0.005243338893686933,0.01742052990918359,0.0005649234693069211,0.0032116877337471364,0.010625068383875905,0.029252982179836035
-0.204,0.005260774786680986,0.017443938034799385,0.0005307984515751569,0.0028536793575977748,0.009424044036718964,0.029284110379167314
-0.202,0.00527701653822875,0.017463580940350713,0.0004972606794019321,0.0024946331478243678,0.00822394100606817,0.029312849686170202
-0.2,0.005291950620478607,0.017479107062586385,0.0004638632730900834,0.002134655355039619,0.0070250528329003975,0.029339099606599896
-0.198,0.005305408368773999,0.017489984962947625,0.0004291059609978866,0.001773635283698684,0.005826959047155488,0.029362993180681043
-0.196,0.005317762352837552,0.01749747233794898,0.0003951124339536951,0.0014117889629775805,0.004630312542810028,0.029384429494153503
-0.194,0.005328681179630754,0.017500499023472487,0.00036061556952396044,0.0010490608344019164,0.003434873394485657,0.02940342432001909
-0.192,0.005338230277724863,0.01749930668630539,0.0003268045900294276,0.0006856322455354242,0.00224117723106698,0.029419876196647318
-0.19,0.005346639202603508,0.01749467313665104,0.00029264507902758256,0.0003215031763614566,0.001049164674658419,0.029433917560464484
-0.188,0.0053536289032907565,0.01748570474392203,0.00025815526698860975,4.341771229408593e-05,0.00014152086391644052,0.029445563702200056
-0.186,0.005359338080468705,0.01747287937409554,0.0002232359839428646,0.00040885573944481404,0.0013300430522190923,0.02945482975350609
-0.184,0.005363760070037209,0.017456196778189263,0.00018942906898084373,0.0007748830474947027,0.0025166971932126937,0.029461496206854985
-0.182,0.005366869766910011,0.017435596266833314,0.00015534625282402325,0.0011413699450301745,0.0037011220751426563,0.029465812192647805
-0.18,0.005368660172704703,0.017411076051518065,0.00012112227693886883,0.0015084618905160181,0.004883849927524521,0.029467792375104895
-0.178,0.0053691793312958,0.0173828125739334,8.689184222296091e-05,0.0018757890372210883,0.006063742864167647,0.029467216529397336
-0.176,0.005368291388875982,0.017350384921575306,5.2907016544866714e-05,0.002243459139739111,0.007241212293124832,0.029464098765047214
-0.174,0.005366246910570866,0.01731462433258209,1.8128090997761707e-05,0.002611469577634304,0.008416311195230557,0.029458687930312494
-0.172,0.005362817645666407,0.017274810147985466,1.5549166176549558e-05,0.0029797065596999382,0.009588734028842154,0.029450880590396904
-0.17,0.0053582179844955035,0.01723165284481252,4.963484887978301e-05,0.0033480926255368038,0.010758293744047414,0.02944057299736884
-0.168,0.005352311417594285,0.017184728670083287,8.364273004736238e-05,0.0037166054765602743,0.011924981474171727,0.029428013787928604
-0.166,0.005344941907249013,0.017133553551087585,0.00011743896472024687,0.004085278366923067,0.013088966600110441,0.029412863756028394
-0.164,0.00533647316962718,0.01707931315600791,0.00015077212043847758,0.004453884101229177,0.014249582792357596,0.029395371280055708
-0.162,0.0053265632707838245,0.017020925507238015,0.00018492044580953226,0.004822473720439907,0.015407057685948744,0.029375549544790273
-0.16,0.00531557709947461,0.01695957493235821,0.0002179857951867613,0.0051910984772622,0.016561618315642127,0.029353058452792777
-0.158,0.005303246391068721,0.016894416806299873,0.0002521890702387212,0.005559305338851513,0.017711880382466755,0.029328381559185757
-0.156,0.005289806510959967,0.01682621657386282,0.0002850427440813479,0.005927593018463688,0.018859501352232244,0.02930129615371136
-0.154,0.005274931871317099,0.01675394942900659,0.00031841582255380004,0.006295469910600048,0.020002976270276085,0.0292718147301655
-0.152,0.005258858057248441,0.016678379584559942,0.00035146910948659577,0.006663098334786587,0.021142887593606153,0.029239831787784196
-0.15,0.005241577618257493,0.016599495146650114,0.0003847773044625875,0.007030434817362907,0.02227916094846611,0.029205595214266362
-0.148,0.0052230830130337485,0.0165172836342749,0.0004176188224250882,0.007397228789661252,0.023411064994801715,0.029168881335624838
-0.146,0.00520349859371378,0.016432149544555318,0.000450568996912047,0.007763717916532376,0.0245394192037012,0.029129937898848733
-0.144,0.005182439584790974,0.016342886255619176,0.00048231616175674845,0.008129575516924285,0.02566325236876174,0.029088422818149214
-0.142,0.005160275306542459,0.016250672594578096,0.0005152061673424917,0.008494888500895172,0.026782905496443417,0.029044819648357225
-0.14,0.005136846971138812,0.016155016642610213,0.000546983433762348,0.00885957413818244,0.027898181997025248,0.02899854981179614
-0.138,0.005112374062370585,0.01605661890977716,0.0005795232571998648,0.009223662803042465,0.029009242825325927,0.028950214841821163
-0.136,0.005086621585464984,0.01595474783671017,0.0006104507895276619,0.009586995623309787,0.030115651614265593,0.028899471806022335
-0.134,0.005059904528230579,0.015850401097192,0.0006429420552586097,0.009949526759057335,0.031217329553864224,0.02884644986254516
-0.132,0.005031816199387088,0.015742309315097743,0.0006743856154479858,0.01031122915691201,0.032314257028252476,0.02879080542544046
-0.13,0.005002595755846419,0.01563123056820004,0.0007051228728907541,0.010672056656234039,0.03340635425553803,0.02873325833515947
-0.128,0.0049723690606361315,0.015517564545961761,0.0007373877123748238,0.011031962912049099,0.03449354098007362,0.028673228337078565
-0.126,0.004940975978499236,0.01540081580782263,0.0007678575880785911,0.011390958535156908,0.035575915563284356,0.028610844083766934
-0.124,0.004908332064511417,0.01528072703201371,0.0007985304899456661,0.011748863559087452,0.03665297899244398,0.02854635251987431
-0.122,0.00487467803473643,0.015158054334384781,0.0008288032846876633,0.012105649963565215,0.03772470933509472,0.02847952735799219
-0.12,0.00483987223343324,0.01503236054720564,0.0008591376943816973,0.012461404286925612,0.03879144241749127,0.028410378671516905
-0.118,0.004804098661784379,0.014904221938294836,0.0008889305939047624,0.012815888345228276,0.039852498817723354,0.028338916398076223
-0.116,0.0047671961983493764,0.014773140827108086,0.0009182889836632306,0.013169188480287041,0.040908213540155516,0.02826538717848352
-0.114,0.004729233848641456,0.014639334778352968,0.0009479123810057291,0.013521123147509495,0.041958085423617154,0.02818956396829243
-0.112,0.004690146072140401,0.014502603470411197,0.000977197979127901,0.013871817061524157,0.04300256810389885,0.02811145631207417
-0.11,0.004650214115325097,0.014363819621338878,0.0010063720886379628,0.01422106906550787,0.044041099943756455,0.02803119212218242
-0.108,0.004609179912137005,0.014222256217931764,0.001034660455082915,0.014568984808971836,0.04507414497420969,0.027948833563753835
-0.106,0.00456713209944509,0.014078046420095336,0.0010629881897789091,0.014915343364365192,0.04610093806149463,0.027864046885196565
-0.104,0.004523927544426756,0.013930821706298224,0.0010910551801271834,0.015260154122322254,0.04712164543932978,0.027777249842789994
-0.102,0.004479984049436942,0.013781870617414827,0.0011189701778347616,0.01560336877211863,0.04813618165986499,0.027687977106519875
-0.1,0.004434926396348961,0.013630036370550887,0.0011468422205438721,0.015945016081911685,0.049144699769037854,0.027596949007184877
-0.098,0.004388979298061888,0.013476010430567096,0.0011730010088259577,0.016284989848782752,0.05014693456304351,0.027503699903437567
-0.096,0.0043418828336852225,0.01331899312834049,0.0012004030358906085,0.01662318358320809,0.05114262052597956,0.027408238304158904
-0.094,0.004294017531551702,0.01316015224962934,0.0012267850604918498,0.016959587239797014,0.05213179036963108,0.02731057259285962
-0.092,0.004245317844284489,0.01299928373096188,0.0012530874478618636,0.017294287646152456,0.053114775046088705,0.027210948439231775
-0.09,0.0041956790108186506,0.01283606393897623,0.0012794203445639996,0.01762698450812204,0.05409071111744628,0.027109255371975782
-0.088,0.00414505434952682,0.012670347810780785,0.0013043504100864363,0.017957842051553444,0.055060167806829194,0.027005263951420333
