u_1,err_u,rel_err_u,err_alpha,rel_err_alpha,err_h,rel_err_h
-0.566,0.0007116476377714287,0.000619326253671555,0.005148399939334322,0.004480502818523935,6.811987228116934e-05,5.9282744804152285e-05
-0.564,0.0007196449651628578,0.0006268227786027788,0.0051665795922827985,0.004500177077142792,7.820104616995671e-05,6.811441672325672e-05
-0.562,0.000731493223274926,0.0006376877948738204,0.005211867925927646,0.004543506978750593,8.469098617780446e-05,7.383036028635282e-05
-0.56,0.0007418095067167618,0.0006472332572990689,0.005245640597595323,0.004576852978912004,9.634092815224982e-05,8.40580393950177e-05
-0.558,0.0007531684573668374,0.0006577040178941205,0.005286202949279081,0.0046161743566635,0.00010759456719533489,9.395690758924572e-05
-0.556,0.000761161863298887,0.0006652496239530929,0.005302736805919541,0.004634551251387371,0.00011098586877533734,9.700079710628933e-05
-0.554,0.0007727898097202868,0.0006759857628867605,0.005344116029510083,0.004674681660814484,0.00012288831827156343,0.0001074946285934354
-0.552,0.000777449230907723,0.0006806377637471775,0.005337109015927189,0.0046725082501326,0.00013058604341220637,0.000114324883260738
-0.55,0.0007885654408372744,0.0006909535842942331,0.0053741385976144,0.0047089057346629435,0.00014234175588678788,0.0001247221109769713
-0.548,0.0007941715932364701,0.0006964531378701245,0.005373398920507188,0.004712231677746335,0.00015163400448048314,0.00013297627254315567
-0.546,0.0008019125924100257,0.0007038340638615892,0.0053869862340149965,0.0047281267920463825,0.00016147591614257273,0.00014172648160173628
-0.544,0.0008049679488265626,0.0007071097268610395,0.0053691675032124,0.004716449359508223,0.00017058695339833285,0.0001498490644247271
-0.542,0.0008106130188886285,0.0007126660055538694,0.005368725921451348,0.004720018514629758,0.00017959183640625653,0.00015789161251962997
-0.54,0.0008159160420383449,0.0007179289294246325,0.005366043727764267,0.004721610840124301,0.0001895900714823373,0.00016682132723952155
-0.538,0.0008192028447111532,0.0007214233733793966,0.005350250128317724,0.00471164806239835,0.00019786445167779831,0.0001742474908660659
-0.536,0.0008254416793951336,0.0007275237647533418,0.00535379719899486,0.004718703684544767,0.0002074178389415149,0.0001828129240751577
-0.534,0.0008257803409061903,0.0007284279735131016,0.005319345694400401,0.004692240796548466,0.00021743644995697586,0.0001918025711731442
-0.532,0.0008267052983289558,0.0007298495269580813,0.005288699015757638,0.004669081573175622,0.0002272372394080957,0.0002006144051870654
-0.53,0.0008292526136847167,0.0007327051366806707,0.005269183524543099,0.004655707767251918,0.0002338283093457072,0.00020660435738354568
-0.528,0.0008300387034930745,0.0007340062306630525,0.005238835641828389,0.004632721325330094,0.00024606136361726705,0.00021759295471458445
-0.526,0.0008311077166536229,0.0007355580749755601,0.005210672235132417,0.004611618881406631,0.00025262476442589055,0.000223581350153323
-0.524,0.0008317865064141339,0.0007367650271019144,0.0051804640226386705,0.004588659092937429,0.00026509328056834036,0.00023480960142580875
-0.522,0.0008312149802984781,0.0007368637575705738,0.005142937390896282,0.004559162503838931,0.00027310542556446826,0.00024210522531978624
-0.52,0.0008264159452513464,0.0007332101114351638,0.0050799582634465466,0.004507024320900293,0.00028346412862889636,0.00025149413746688125
-0.518,0.000825261069694494,0.0007327844641379669,0.005040035320600786,0.004475262092527996,0.00029343389081248894,0.00026055245344185296
-0.516,0.0008216430577261402,0.0007301673883158419,0.004985711882623449,0.004430639545966683,0.00030027755316597293,0.00026684686823964923
-0.514,0.0008208890023586601,0.0007300913977579814,0.004949343610631534,0.00440190230870181,0.0003088857202715456,0.0002747202199232319
-0.512,0.0008187824808871813,0.0007288096059582709,0.004905359731103771,0.004366328513570032,0.0003174716704961167,0.0002825859229749077
-0.51,0.0008113753842983185,0.0007228019608340475,0.00483042763115766,0.004303116203712708,0.0003242471102069544,0.0002888508224279461
-0.508,0.0008078462209267778,0.0007202401543319092,0.004779365194223274,0.004261071768271514,0.00033600526061916547,0.00029956750987464987
-0.506,0.0008032041377440402,0.0007166793539408194,0.0047224193827329775,0.004213699000307206,0.0003423716822519296,0.0003054898555840577
-0.504,0.0007949124582729006,0.000709851925436389,0.00464489329460997,0.0041478610811928,0.0003520439239530493,0.0003143730541086339
-0.502,0.0007855321067383736,0.0007020387467821149,0.004562019843700621,0.004077127677396652,0.000358459270507705,0.0003203590214594178
-0.5,0.0007817488966110342,0.0006992174696630909,0.004512446622240825,0.004036054956867919,0.0003684049971308667,0.0003295114467340932
-0.498,0.0007729236071823964,0.0006918765057238443,0.004434595711318731,0.00396959357501046,0.00037483867644927393,0.00033553390174906913
-0.496,0.000765567571512582,0.0006858382766409168,0.004366069681127373,0.003911369573664525,0.0003859752661523608,0.00034577824507500536
-0.494,0.0007539384718457387,0.0006759575619887535,0.004274181765683336,0.003832097172008007,0.00039143169475974737,0.0003509453675008404
-0.492,0.0007450112228971073,0.0006684837088724592,0.004198613118026999,0.0037673317971572084,0.00039942018296090787,0.00035839176256422623
-0.49,0.0007313005413682183,0.0006567007936870478,0.004097180897514909,0.0036792287097770554,0.0004086148722812766,0.00036693219238892217
-0.488,0.0007213757699220391,0.0006482999261447533,0.004018020377605072,0.003610992249339063,0.00041625807577139184,0.0003740908567096937
-0.486,0.0007099950827434975,0.0006385746498454494,0.00393174461382683,0.003536239195283629,0.0004214981651151639,0.0003790984610187151
-0.484,0.0006966267511336888,0.0006270432891320193,0.0038355501335318176,0.0034524312588435115,0.0004272969342618005,0.0003846158285760817
-0.482,0.0006836335842679286,0.0006158301344833492,0.0037425290073669778,0.003371341307613937,0.00043661492316005024,0.00039331102660063524
-0.48,0.0006720661766655978,0.0006058831544085826,0.0036583404217301694,0.0032980782422579557,0.00044096734796283954,0.0003975422317791352
-0.478,0.0006551815835453834,0.0005911217361697697,0.0035463665116648494,0.0031996234053554497,0.00044903434951759635,0.00040513038057382844
-0.476,0.0006416186029638005,0.0005793349321508764,0.0034535319443435,0.0031182881628044165,0.0004556665920840697,0.000411433791023262
-0.474,0.0006269677609239688,0.0005665452545357202,0.0033559334231897647,0.003032513430425878,0.0004609587756621014,0.0004165349849936365
-0.472,0.0006103042460884334,0.0005519141361873367,0.003248728772883679,0.0029379106337287923,0.0004673886260428972,0.00042267179273216697
-0.47,0.0005958656815879815,0.0005392725648964423,0.0031544916690006853,0.002854889727418009,0.00047218751827737826,0.00042734089571145977
-0.468,0.0005765672022496893,0.0005222083431238689,0.0030357318164724364,0.00274952247693402,0.0004783077523144996,0.00043321281173272166
-0.466,0.0005606705012320412,0.0005081999112310077,0.002936079564825488,0.002661305295949494,0.0004848858238379883,0.0004395075754657116
-0.464,0.0005438714053167537,0.0004933500671267362,0.0028328216426148642,0.0025696749891238723,0.00048724243926567823,0.00044198148269758317
-0.462,0.0005248303246223607,0.0004764409163568243,0.002719077349330857,0.0024683781465799164,0.0004935718382870213,0.00044806446557865633
-0.46,0.0005054456004283114,0.0004591925023375106,0.002604787945611615,0.0023664249798403905,0.0005001462736367035,0.00045437811454171104
-0.458,0.00048601460342606595,0.0004418745516598664,0.0024914833671378024,0.0022652057943553265,0.0005037137922070389,0.00045796629263267756
-0.456,0.0004670473011402776,0.00042495104786212455,0.00238174533643033,0.0021670721016602244,0.0005072203009472975,0.000461503145095271
-0.454,0.00044617316768497117,0.00040626453249789987,0.002263495595021856,0.002061033801055233,0.0005117033451738084,0.00046593326394614383
-0.452,0.0004276186573532459,0.0003896624718359984,0.002158184776304527,0.0019666204927044203,0.000516292126570228,0.00047046512767713345
-0.45,0.00040610337347185554,0.00037033439959314286,0.0020391089241500104,0.0018595072793268692,0.0005201148668203537,0.0004743039322147669
-0.448,0.00038399744430434035,0.0003504373239068604,0.0019183104854009474,0.0017506564246651157,0.0005242061662402708,0.00047839226223370704
-0.446,0.000361823024139063,0.0003304470058617687,0.0017984071266578573,0.0016424555947997129,0.0005291228389883162,0.0004832391700135897
-0.444,0.0003390577083792201,0.0003098859434273774,0.001676799665452024,0.0015325315821640144,0.0005311292217988761,0.0004854320545188959
-0.442,0.00031750268707103624,0.00029040047271529086,0.001562371951666502,0.0014290069715836846,0.0005345949610957579,0.0004889616237442634
-0.44,0.00029516059539635986,0.0002701649299451419,0.0014452367390054208,0.0013228469126213187,0.0005367362299297795,0.0004912827397006492
-0.438,0.0002725660160462495,0.00024966749227482504,0.0013280350846764306,0.001216465625662916,0.0005385830026172211,0.0004933361451138155
-0.436,0.00024940568135184416,0.00022862059176058014,0.0012092461122238263,0.0011084693831444185,0.0005411643654746889,0.0004960645515529569
-0.434,0.00022557803756634298,0.0002069300356278017,0.0010883996137698057,0.0009984241962759032,0.0005436011811854602,0.0004986629594068508
-0.432,0.00020119768252541137,0.00018469979358753426,0.0009660721225373962,0.0008868557499452906,0.0005450134504336734,0.0005003232171166555
-0.43,0.00017659975598011135,0.00016223675435308142,0.000843883015417047,0.0007752493241857693,0.0005478581870097532,0.0005033004355693212
-0.428,0.0001523442838414213,0.00014005545201082383,0.0007244906816125595,0.0006660497350625782,0.0005488695178066383,0.0005045950295804316
-0.426,0.0001263741827963183,0.00011626417339152055,0.0005981135021979261,0.0005502640680923572,0.0005509796277733958,0.0005069009315129499
-0.424,0.00010011796054099076,9.217480247983008e-05,0.0004715769193426976,0.0004341629529764866,0.0005513978409610321,0.0005076510428673673
-0.422,7.613159359304289e-05,7.014178143252456e-05,0.0003568684042362393,0.0003287910370550755,0.0005492400260527219,0.0005060274196717274
-0.42,5.036616350256873e-05,4.643670147746295e-05,0.0002349168074552163,0.00021658909278011939,0.0005512506532636685,0.0005082432380134705
-0.418,2.3380899516145526e-05,2.1572143203601588e-05,0.00010841674054198276,0.00010002957546711751,0.0005503451332207199,0.0005077702000748237
-0.416,3.5850198017439716e-06,3.3100319531159332e-06,1.684055875564918e-05,1.554880884128127e-05,0.000552312707822189,0.0005099477303065651
-0.414,2.9944358501066137e-05,2.7667068495017327e-05,0.00013817066819029006,0.00012766268947411114,0.0005519746053281871,0.0005099965395011345
-0.412,5.622457489212751e-05,5.198532547017558e-05,0.00025804902114159026,0.00023859250829451993,0.0005522575336875946,0.0005106181360586133
-0.41,8.273429962452061e-05,7.655006835367028e-05,0.00037790771411897546,0.00034965983248153325,0.0005503654119511925,0.0005092266459686465
-0.408,0.00011114542333190425,0.00010290960574095044,0.0005053498951815205,0.0004679037329235021,0.0005473161284355044,0.0005067602902979213
-0.406,0.00013928656520884042,0.000129055594782418,0.0006304540526687484,0.000584145517754408,0.0005498488953554759,0.0005094610246448421
-0.404,0.00016586614245356346,0.00015378981013419894,0.0007474354131052536,0.0006930163598711219,0.0005489665857050241,0.0005089975912910086
-0.402,0.0001920931620867372,0.00017823084092831841,0.0008618271241399361,0.0007996337370975084,0.0005466386251171684,0.0005071906817512871
-0.4,0.0002224128025824501,0.0002065051029522697,0.0009935233110482168,0.0009224632361594144,0.0005453105843828965,0.0005063081668925387
-0.398,0.00024771714463867056,0.00023015798204686954,0.001101794600303985,0.001023695078538038,0.000542182138552727,0.0005037501424989038
-0.396,0.000276368188605991,0.00025695431118563574,0.0012239800453640033,0.0011379998220773983,0.0005401743345760934,0.0005022290183297543
-0.394,0.0003029012205372772,0.00028181601289829083,0.0013358051129626332,0.0012428186003230434,0.0005403002047694727,0.0005026894550183038
-0.392,0.0003325018247810063,0.00030956678918522075,0.0014601805871865656,0.0013594614595082264,0.0005359427259179483,0.0004989749122696287
-0.39,0.00036176764784923154,0.0003370424770090018,0.0015820722577005565,0.00147394482539479,0.0005338356682362821,0.0004973504319908037
-0.388,0.00038677799050257367,0.00036058705927050164,0.001684435615417862,0.0015703729271275143,0.0005287912289844154,0.0004929837759893322
-0.386,0.0004167543267571405,0.0003887951681578354,0.0018075214119080522,0.001686258656892609,0.0005265882270606426,0.0004912605464304783
-0.384,0.00044425507080131377,0.00041472896988803973,0.0019189271800583506,0.0017913913537110427,0.0005239449513574357,0.0004891224979437326
-0.382,0.0004731244568514925,0.0004419747823553799,0.0020353423180818476,0.0019013389923642906,0.0005199632555585865,0.00048572979768922735
-0.38,0.0005020207463642401,0.0004692807508159997,0.0021509598678949838,0.002010681967012715,0.0005156517339803823,0.00048202277422677256
-0.378,0.0005298220112187613,0.0004955972872541121,0.0022610038366579037,0.0021149505762155423,0.0005101110283065591,0.0004771595676925401
-0.376,0.0005556302561640081,0.0005200816352354154,0.002361725804026302,0.002210625149565496,0.0005081632321191076,0.0004756514998870198
-0.374,0.0005869496889102654,0.000549758650713423,0.0024850266468358904,0.0023275672892643182,0.000503185758203184,0.0004713022746491059
-0.372,0.0006144977746447844,0.0005759382506122934,0.0025914799447785248,0.0024288654694565124,0.0004976153453495336,0.00046639015355932195
-0.37,0.0006397591228963773,0.0006000056698717225,0.00268752563222511,0.0025205277416916736,0.0004938881583496091,0.0004631988582682024
-0.368,0.000669820616074901,0.0006286073799606227,0.0028029609222798525,0.0026304981948918125,0.000487287236621059,0.0004573050541435758
-0.366,0.0006965169130844218,0.0006540840591219696,0.0029035096095601804,0.0027266234537086987,0.00048263180474616973,0.00045322915205574363
-0.364,0.0007223266789336269,0.0006787585563973067,0.0029996449266236147,0.0028187172362307785,0.00047711113777548775,0.00044833352631479343
-0.362,0.0007524551340137853,0.0007075234842631466,0.0031129692019483185,0.0029270832460370857,0.0004707749877090883,0.00044266341546653855
-0.36,0.0007791432283772992,0.0007330860556229614,0.0032112931759470218,0.0030214653250684974,0.0004660567513379288,0.0004385069305502906
-0.358,0.0008051373355643099,0.0007580255557347093,0.0033060731776617183,0.0031126217194240003,0.0004591904093964594,0.00043232135673703
-0.356,0.0008322280412326188,0.0007840274343946197,0.003404683094715408,0.0032074922009631404,0.00045356197199208914,0.000427292775082696
-0.354,0.0008590020024585865,0.0008097611361871515,0.0035013199387122105,0.0033006125755370604,0.00044731171849221596,0.0004216703155049361
-0.352,0.0008855208529657266,0.000835284041968569,0.003596259874985389,0.003392239126031558,0.00044048676089647465,0.00041549734356113513
-0.35,0.0009108479945963976,0.000859711491079039,0.0036857324896306977,0.00347880940966766,0.00043218002888867346,0.00040791673172108127
-0.348,0.0009390413154701238,0.0008868736454892699,0.0037861748682234595,0.0035758370292366844,0.00042625231873438807,0.0004025722208239179
-0.346,0.000963912912927023,0.0009109275903306656,0.003872593412332743,0.003659720850418518,0.00041893453516794743,0.00039590612544862535
-0.344,0.000991035191926004,0.0009371366525464303,0.003967467756095395,0.0037516926566526464,0.0004107486253477344,0.00038840960939877936
-0.342,0.0010154394880895756,0.0009608032427017494,0.0040508746366812445,0.0038329152375432096,0.0004036465589063454,0.00038192814761642193
-0.34,0.001041468780553667,0.0009860342560088346,0.004140217771253869,0.003919845343441379,0.00039433461773641376,0.00037334526841173665
-0.338,0.0010643727318553342,0.0010083320876723325,0.004216603895552112,0.00399459407559046,0.0003876248394198978,0.0003672158745410642
-0.336,0.0010900429612062945,0.0010332759572364294,0.00430345112452478,0.004079336997133259,0.0003790304639541553,0.0003592914035521926
-0.334,0.0011139657998818775,0.0010565892409512112,0.004382881031009022,0.004157133856554964,0.0003716936648672231,0.0003525489986048738
-0.332,0.0011384911329309078,0.0010804989440975309,0.004464195572398262,0.004236799446828828,0.00036351094194730926,0.00034499450859210425
-0.33,0.0011618853602048396,0.0011033596250235639,0.004540598256403257,0.004311882188346449,0.0003547625287734224,0.0003368926609513745
-0.328,0.00118548543324265,0.0011264395365538017,0.004617354225165611,0.004387376012941436,0.0003457282079248891,0.0003285083995028524
-0.326,0.0012090930621661555,0.0011495503124184562,0.004693693100684423,0.004462548449845173,0.0003371641531386693,0.0003205602361843663
-0.324,0.0012306946483122694,0.0011707762110161727,0.00476182389624819,0.004529986496992672,0.0003300645177315431,0.0003139947719692736
-0.322,0.001254225721270874,0.0011938598022516497,0.004837023272092256,0.004604217206816097,0.00031874729580461114,0.000303405979548841
-0.32,0.0012748127282598554,0.0012141624255517366,0.004900472823408422,0.00466732864970823,0.00031088149488955885,0.00029609104265023914
-0.318,0.0012964038072884598,0.0012354414936748387,0.004967432799267925,0.00473384339258688,0.00029983057777149824,0.00028573129357447783
-0.316,0.0013153994464182306,0.0012542662621892165,0.005024110497167015,0.004790614981073738,0.0002899248428740453,0.00027645058691305285
-0.314,0.0013386566821843582,0.0012771743960319796,0.0050967410059379265,0.004862656125817422,0.0002812026321972194,0.00026828746064528713
-0.312,0.0013581095699730095,0.0012964728092817283,0.005154531779662916,0.00492059731015984,0.00027131769395016825,0.00025900414860518617
-0.31,0.0013777393816000738,0.0013159578638943716,0.005212704177755761,0.0049789525845635955,0.0002622148967657001,0.00025045647967783643
-0.308,0.0013981308310840324,0.0013361884847704895,0.005273465414470806,0.005039831469983384,0.00025107033669424794,0.0002399469958746232
-0.306,0.001416958344346464,0.0013549419347895456,0.005328040705800003,0.005094846867840549,0.00024078175368558163,0.00023024339177114917
-0.304,0.0014355924618917326,0.0013735268168917217,0.005381632999353208,0.0051489663254017035,0.00022947811910634108,0.00021955698350985272
-0.302,0.0014551506411061288,0.001393012393545629,0.005438434959619794,0.005206201396773234,0.00022196373153904325,0.00021248537451523634
-0.3,0.0014724883538207445,0.001410388049971532,0.005486690864183127,0.005255296728597353,0.0002111215746103401,0.00020221779353906218
-0.298,0.001490586377736025,0.0014285067409605255,0.005537565791517051,0.005306938383342326,0.0002008014995860119,0.00019243855977623802
-0.296,0.0015068192670684155,0.001444852024340978,0.00558130376176463,0.005351775236015347,0.00018865409367485597,0.00018089578166639682
-0.294,0.0015220323774151057,0.0014602318508050267,0.005621095781593121,0.005392857089313709,0.0001775747788261839,0.00017036454137856524
-0.292,0.0015392357820379066,0.0014775338940069393,0.005668075255935032,0.005440864487530359,0.00016664390272369545,0.0001599638063103393
-0.29,0.0015539006735312277,0.0014924114856272885,0.005705535170962907,0.00547976223051967,0.00015684879368360605,0.00015064215183602876
-0.288,0.0015690397040624693,0.0015077555427699168,0.0057446021686641925,0.005520227269192594,0.00014631539207332622,0.00014060054874323816
-0.286,0.0015809056501849272,0.001519963874334542,0.0057715691899005665,0.005549082999257396,0.00013483820431337001,0.00012964037380250264
-0.284,0.001596873748735128,0.0015361260248152027,0.00581342024323844,0.005592268102534466,0.00012292663456259234,0.00011825030165604361
-0.282,0.0016107487858847969,0.0015502854165021292,0.005847516611033423,0.005628015867079744,0.00011228182287403854,0.0001080670518365654
-0.28,0.0016222925971111635,0.0015622094004667255,0.005873062108725036,0.005655547496248909,0.00010102828061531177,9.728659920613297e-05
-0.278,0.001635922487618291,0.0015761502582500317,0.005906094764630909,0.005690301868809695,9.015119110244996e-05,8.685730785725875e-05
-0.276,0.0016459348919980465,0.0015866129716687787,0.005925997053078593,0.005712415381796652,7.944330075693173e-05,7.658004706378238e-05
-0.274,0.0016586840544652315,0.0015997204117717558,0.005955718796484447,0.005744002240728477,6.750492110341177e-05,6.510522597324057e-05
-0.272,0.0016673412687071565,0.0016088871903486637,0.005970701730247326,0.005761379335758952,5.484337030070563e-05,5.2920657341356255e-05
-0.27,0.0016777322849455545,0.0016197315406335732,0.0059918948963033555,0.005784749592524431,4.387298313957011e-05,4.235625386153476e-05
-0.268,0.0016882541697933462,0.0016307075890393669,0.006013534297371935,0.0058085542989497205,3.247780640824871e-05,3.137075348776745e-05
-0.266,0.0016967344659077899,0.0016397159585545872,0.006027891471756563,0.005825325082546823,2.0687324106427596e-05,1.9992129681264944e-05
-0.264,0.0017048763521010923,0.0016484003608067518,0.006041066457586186,0.005840949178554951,1.0438041867288916e-05,1.0092269717361168e-05
-0.262,0.0017135608656612678,0.0016576124856480608,0.006056186802764774,0.005858450120361435,2.0559035751599453e-06,1.988777582264927e-06
-0.26,0.0017192065997584383,0.0016638868410651531,0.006060599699127209,0.005865584793449543,1.39049762715171e-05,1.345754899193112e-05
-0.258,0.0017268794420139955,0.0016721243028755424,0.0060722203153952894,0.0058796850056570225,2.6034657538032135e-05,2.5209161987367417e-05
-0.256,0.0017332721312330324,0.0016791236961947234,0.0060793823749970026,0.0058894589142353135,3.794023021685966e-05,3.6754955236539846e-05
-0.254,0.001738141533777049,0.0016846474956052158,0.006081268752235855,0.005894108146241724,5.150147694044094e-05,4.991643802397769e-05
-0.252,0.0017432136347059757,0.0016903671736681497,0.006083949682476089,0.005899511468220557,6.239960628517949e-05,6.0507928583334515e-05
-0.25,0.0017468418627559212,0.0016946855320925582,0.006081681264493424,0.005900097467022674,7.442236651655776e-05,7.220030071910558e-05
-0.248,0.0017510417389046684,0.0016995567894757158,0.006081507647943975,0.0059026963113838074,8.658943831840737e-05,8.404349509280884e-05
-0.246,0.001755011512065613,0.0017042031238018787,0.006080633315890295,0.005904596192327768,9.815922395306487e-05,9.53174693959086e-05
-0.244,0.0017573751264908233,0.0017072873265537704,0.0060743025685648265,0.005901175928028532,0.00010862884226270353,0.00010553275899816304
-0.242,0.0017587362378420623,0.0017093939083221482,0.006064638367575335,0.005894491543786008,0.00012011831345892787,0.00011674832694444121
-0.24,0.0017602727398554618,0.0017116668602579059,0.006055720713941936,0.005888505926577531,0.000133555860858392,0.0001298680232037772
-0.238,0.001760602131585437,0.001712761442775321,0.006042794557694938,0.005878594226006246,0.0001434326961415877,0.00013953521194671944
-0.236,0.0017600470961469383,0.0017129900920347435,0.006026993778433337,0.005865854754576084,0.00015783017999804194,0.0001536103977857049
-0.234,0.0017606515222963193,0.0017143417597626257,0.0060153278564641,0.005857108923831796,0.00016647173152639638,0.00016209308745178391
-0.232,0.001757011258833957,0.0017115535905686248,0.005989328580847057,0.00583437174127569,0.00017886979289061244,0.00017424204581897087
-0.23,0.0017569097404364353,0.0017122054999565651,0.005975591009216138,0.00582354321112095,0.00019142407140426698,0.0001865533216299693
-0.228,0.0017563757920707745,0.0017124301883154884,0.005960542761076841,0.0058114063111626155,0.00020172664327633427,0.00019667931845420504
-0.226,0.0017516978585080112,0.0017086068344737185,0.005931612267364934,0.0057856971225049465,0.0002138071683515097,0.00020854760273327793
-0.224,0.0017475213560955993,0.0017052633075754508,0.005904601057104001,0.005761817727393682,0.0002257351149970166,0.0002202764547014091
-0.222,0.0017441804542054906,0.0017027264801455404,0.005880623392922768,0.005740858491304488,0.0002377259937920151,0.0002320759550266632
-0.22,0.0017388203222053755,0.0016982092462762416,0.005850045381700412,0.005713414452011373,0.00025023400489443404,0.0002443896562616034
-0.218,0.0017332154731941607,0.001693442935048776,0.005818871193972492,0.005685344070481699,0.00026061417693457045,0.0002546337968527703
-0.216,0.0017279880568231432,0.0016890354033530564,0.005789189704260722,0.0056586886284389105,0.00027170543186127993,0.0002655805935029116
-0.214,0.0017196823267640327,0.0016816079033943633,0.005749426710425809,0.0056221322076570575,0.00028348593667471,0.00027720944978854733
-0.212,0.0017121202470880004,0.0016748956507990074,0.005712406336046574,0.005588208272236696,0.00029402677074208405,0.00028763409601164627
-0.21,0.0017053461717665697,0.001668942993916138,0.005678258007100438,0.00555704705325698,0.00030330662506350414,0.0002968320891609412
-0.208,0.0016958884719212308,0.0016603520292952992,0.005635417014860138,0.005517329843010385,0.00031535756448342056,0.00030874941413481724
-0.206,0.001685535132749022,0.0016508708864280245,0.005589868767332254,0.005474909082370465,0.00032872828452723546,0.00032196775013899865
-0.204,0.001678142990036463,0.0016442776057247707,0.005554403467163616,0.005442314086726729,0.0003379146218760454,0.0003310954124270795
-0.202,0.001665523040982858,0.001632548787922952,0.005501886784659164,0.005392959677269978,0.0003488567570069101,0.00034195004319740577
-0.2,0.001654471837544469,0.0016223431123709535,0.005454842586775428,0.005348913229527856,0.0003591504741289331,0.0003521760145960635
-0.198,0.0016429691005132585,0.0016116806465697364,0.005406583722465236,0.00530362156344514,0.00036996808413780613,0.0003629224681505653
-0.196,0.0016298690453725173,0.0015994365864192674,0.005353348902472664,0.005253392669056569,0.00038129005503328983,0.00037417071376962967
-0.194,0.0016175730691843082,0.0015879667051674645,0.005303042657030384,0.0052059813160054225,0.00039142817076176506,0.00038426387931132447
-0.192,0.0016049371777228927,0.001576148523283358,0.005251900028230398,0.00515769376448229,0.0004027475781143153,0.00039552326988990047
-0.19,0.0015893249514018215,0.0015613916939563237,0.005191305796445339,0.005100065750687226,0.00041260687372068894,0.0004053550816832857
-0.188,0.0015764144045856687,0.0015492733810864275,0.0051398351270893605,0.005051342922526422,0.00042289485121393966,0.00041561389827344527
-0.186,0.0015599991742164254,0.0015336948913498307,0.0050772227661392885,0.0049916120132462135,0.0004328779398563576,0.0004255788694690865
-0.184,0.0015433842844824186,0.0015179030984000036,0.005014270721688183,0.00493148539945083,0.0004420612244901978,0.0004347628190092631
-0.182,0.0015301922296309112,0.0015054618933061084,0.004962734031567447,0.004882528368962031,0.00045161896001078006,0.00044432008046123604
-0.18,0.001512397203076693,0.0014884761064925397,0.004896549178924746,0.004819102046914825,0.0004617719579971258,0.0004544682605394529
-0.178,0.0014930137378522945,0.001469909024401768,0.004825538731730078,0.004750862466660058,0.00047107233797460957,0.0004637823907307017
-0.176,0.0014747729708078083,0.0014524489991295144,0.004758541903664519,0.004686510779694845,0.0004816487281553705,0.00047435790253063916
-0.174,0.001457116173107731,0.001435546904522128,0.004693734182481697,0.004624254195147916,0.0004906231985899456,0.00048336064551420557
-0.172,0.0014376764989245394,0.0014168709012011241,0.004623485434285853,0.004556575821380738,0.0005001248364902011,0.0004928871886832794
-0.17,0.0014191947121955095,0.0013991214045808319,0.004556624098312768,0.004492174508398228,0.0005106140310147111,0.0005033918278674965
-0.168,0.0013974893155468404,0.001378175826043174,0.004479718984964494,0.004417808668632929,0.000517425394870541,0.0005102745066157335
-0.166,0.0013756043407958662,0.0013570341842429033,0.004402562627421267,0.0043431296387334475,0.0005256689295087824,0.0005185725908113057
-0.164,0.0013550875333234735,0.001337223865117224,0.004330100720421391,0.004273018442954386,0.0005350904423500058,0.0005280365230367403
-0.162,0.0013323478664911959,0.0013152015599752261,0.004250844587800819,0.004196139442029742,0.0005426941491557535,0.0005357100870651573
-0.16,0.001309232001262789,0.001292788874652501,0.004170707728877035,0.004118326275342227,0.0005523986244808654,0.0005454608468273046
-0.158,0.0012882024725891505,0.0012724180537520956,0.004097526759546152,0.004047319528971038,0.0005596588063228047,0.0005528012748455594
-0.156,0.0012632264140176874,0.001248130454386834,0.004012096781335522,0.003964150941718785,0.0005668439864721098,0.0005600700195554749
-0.154,0.0012407134425380661,0.0012262576848721574,0.003934805112405043,0.003888960046802185,0.0005751315848248062,0.0005684306315416452
-0.152,0.0012164445429023452,0.0012026310796350939,0.003852245218812247,0.0038085006452211276,0.0005825997927475512,0.0005759840198513819
-0.15,0.0011934980482766755,0.0011802936070181669,0.0037741745857756866,0.003732418449945225,0.0005913801344525904,0.0005848373133243082
-0.148,0.0011639780808812838,0.001151435864436587,0.0036756262499561296,0.0036360202635943796,0.0005981207198324512,0.0005916757878776185
-0.146,0.0011392038573622143,0.001127252946054349,0.003592390470604393,0.0035547042043404943,0.0006068608467320047,0.00060049452334867
-0.144,0.0011161674536408206,0.0011047719492590215,0.003514922814465849,0.0034790372327789094,0.0006109111909360365,0.0006046740970927305
-0.142,0.001086947551286327,0.0010761519365526289,0.003418275341089142,0.0033843248679569036,0.0006189606345821108,0.0006128130881449659
-0.14,0.0010579969105872777,0.0010477785084070496,0.00332279428594317,0.0032907018969804427,0.0006259892005087142,0.0006199432382310674
-0.138,0.0010314995360594381,0.0010218156943489927,0.0032353223795905913,0.003204948783955342,0.0006331760056117464,0.0006272316731143996
-0.136,0.0010035043019324397,0.0009943506792739738,0.0031434426743746865,0.0031147692665633446,0.0006375280446524467,0.0006317127321084941
-0.134,0.000973733685415451,0.00096510750093029,0.003046299190721477,0.0030193124085963947,0.0006455892655556905,0.0006398700712937122
-0.132,0.0009459106779904081,0.0009377760544027145,0.002955543096347944,0.0029301260763846273,0.0006517444707128117,0.0006461396117467698
-0.13,0.0009176105159905967,0.0009099536227153022,0.0028635764310822585,0.0028396816535744226,0.00065693518044041,0.0006514534619141261
